iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_AFR,,Africa,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
