continent,location,date,population,new_vaccinations,rolling_people_vaccinated,percentage_vaccinated
North America,United States,2020-03-09,331002647,,,
North America,United States,2020-03-10,331002647,,,
North America,United States,2020-03-11,331002647,,,
North America,United States,2020-03-12,331002647,,,
North America,United States,2020-03-13,331002647,,,
North America,United States,2020-03-14,331002647,,,
North America,United States,2020-03-15,331002647,,,
North America,United States,2020-03-16,331002647,,,
North America,United States,2020-03-17,331002647,,,
North America,United States,2020-03-18,331002647,,,
North America,United States,2020-03-19,331002647,,,
North America,United States,2020-03-20,331002647,,,
North America,United States,2020-03-21,331002647,,,
North America,United States,2020-03-22,331002647,,,
North America,United States,2020-03-23,331002647,,,
North America,United States,2020-03-24,331002647,,,
North America,United States,2020-03-25,331002647,,,
North America,United States,2020-03-26,331002647,,,
North America,United States,2020-03-27,331002647,,,
North America,United States,2020-03-28,331002647,,,
North America,United States,2020-03-29,331002647,,,
North America,United States,2020-03-30,331002647,,,
North America,United States,2020-03-31,331002647,,,
North America,United States,2020-04-01,331002647,,,
North America,United States,2020-04-02,331002647,,,
North America,United States,2020-04-03,331002647,,,
North America,United States,2020-04-04,331002647,,,
North America,United States,2020-04-05,331002647,,,
North America,United States,2020-04-06,331002647,,,
North America,United States,2020-04-07,331002647,,,
North America,United States,2020-04-08,331002647,,,
North America,United States,2020-04-09,331002647,,,
North America,United States,2020-04-10,331002647,,,
North America,United States,2020-04-11,331002647,,,
North America,United States,2020-04-12,331002647,,,
North America,United States,2020-04-13,331002647,,,
North America,United States,2020-04-14,331002647,,,
North America,United States,2020-04-15,331002647,,,
North America,United States,2020-04-16,331002647,,,
North America,United States,2020-04-17,331002647,,,
North America,United States,2020-04-18,331002647,,,
North America,United States,2020-04-19,331002647,,,
North America,United States,2020-04-20,331002647,,,
North America,United States,2020-04-21,331002647,,,
North America,United States,2020-04-22,331002647,,,
North America,United States,2020-04-23,331002647,,,
North America,United States,2020-04-24,331002647,,,
North America,United States,2020-04-25,331002647,,,
North America,United States,2020-04-26,331002647,,,
North America,United States,2020-04-27,331002647,,,
North America,United States,2020-04-28,331002647,,,
North America,United States,2020-04-29,331002647,,,
North America,United States,2020-04-30,331002647,,,
North America,United States,2020-05-01,331002647,,,
North America,United States,2020-05-02,331002647,,,
North America,United States,2020-05-03,331002647,,,
North America,United States,2020-05-04,331002647,,,
North America,United States,2020-05-05,331002647,,,
North America,United States,2020-05-06,331002647,,,
North America,United States,2020-05-07,331002647,,,
North America,United States,2020-05-08,331002647,,,
North America,United States,2020-05-09,331002647,,,
North America,United States,2020-05-10,331002647,,,
North America,United States,2020-05-11,331002647,,,
North America,United States,2020-05-12,331002647,,,
North America,United States,2020-05-13,331002647,,,
North America,United States,2020-05-14,331002647,,,
North America,United States,2020-05-15,331002647,,,
North America,United States,2020-05-16,331002647,,,
North America,United States,2020-05-17,331002647,,,
North America,United States,2020-05-18,331002647,,,
North America,United States,2020-05-19,331002647,,,
North America,United States,2020-05-20,331002647,,,
North America,United States,2020-05-21,331002647,,,
North America,United States,2020-05-22,331002647,,,
North America,United States,2020-05-23,331002647,,,
North America,United States,2020-05-24,331002647,,,
North America,United States,2020-05-25,331002647,,,
North America,United States,2020-05-26,331002647,,,
North America,United States,2020-05-27,331002647,,,
North America,United States,2020-05-28,331002647,,,
North America,United States,2020-05-29,331002647,,,
North America,United States,2020-05-30,331002647,,,
North America,United States,2020-05-31,331002647,,,
North America,United States,2020-06-01,331002647,,,
North America,United States,2020-06-02,331002647,,,
North America,United States,2020-06-03,331002647,,,
North America,United States,2020-06-04,331002647,,,
North America,United States,2020-06-05,331002647,,,
North America,United States,2020-06-06,331002647,,,
North America,United States,2020-06-07,331002647,,,
North America,United States,2020-06-08,331002647,,,
North America,United States,2020-06-09,331002647,,,
North America,United States,2020-06-10,331002647,,,
North America,United States,2020-06-11,331002647,,,
North America,United States,2020-06-12,331002647,,,
North America,United States,2020-06-13,331002647,,,
North America,United States,2020-06-14,331002647,,,
North America,United States,2020-06-15,331002647,,,
North America,United States,2020-06-16,331002647,,,
North America,United States,2020-06-17,331002647,,,
North America,United States,2020-06-18,331002647,,,
North America,United States,2020-06-19,331002647,,,
North America,United States,2020-06-20,331002647,,,
North America,United States,2020-06-21,331002647,,,
North America,United States,2020-06-22,331002647,,,
North America,United States,2020-06-23,331002647,,,
North America,United States,2020-06-24,331002647,,,
North America,United States,2020-06-25,331002647,,,
North America,United States,2020-06-26,331002647,,,
North America,United States,2020-06-27,331002647,,,
North America,United States,2020-06-28,331002647,,,
North America,United States,2020-06-29,331002647,,,
North America,United States,2020-06-30,331002647,,,
North America,United States,2020-07-01,331002647,,,
North America,United States,2020-07-02,331002647,,,
North America,United States,2020-07-03,331002647,,,
North America,United States,2020-07-04,331002647,,,
North America,United States,2020-07-05,331002647,,,
North America,United States,2020-07-06,331002647,,,
North America,United States,2020-07-07,331002647,,,
North America,United States,2020-07-08,331002647,,,
North America,United States,2020-07-09,331002647,,,
North America,United States,2020-07-10,331002647,,,
North America,United States,2020-07-11,331002647,,,
North America,United States,2020-07-12,331002647,,,
North America,United States,2020-07-13,331002647,,,
North America,United States,2020-07-14,331002647,,,
North America,United States,2020-07-15,331002647,,,
North America,United States,2020-07-16,331002647,,,
North America,United States,2020-07-17,331002647,,,
North America,United States,2020-07-18,331002647,,,
North America,United States,2020-07-19,331002647,,,
North America,United States,2020-07-20,331002647,,,
North America,United States,2020-07-21,331002647,,,
North America,United States,2020-07-22,331002647,,,
North America,United States,2020-07-23,331002647,,,
North America,United States,2020-07-24,331002647,,,
North America,United States,2020-07-25,331002647,,,
North America,United States,2020-07-26,331002647,,,
North America,United States,2020-07-27,331002647,,,
North America,United States,2020-07-28,331002647,,,
North America,United States,2020-07-29,331002647,,,
North America,United States,2020-07-30,331002647,,,
North America,United States,2020-07-31,331002647,,,
North America,United States,2020-08-01,331002647,,,
North America,United States,2020-08-02,331002647,,,
North America,United States,2020-08-03,331002647,,,
North America,United States,2020-08-04,331002647,,,
North America,United States,2020-08-05,331002647,,,
North America,United States,2020-08-06,331002647,,,
North America,United States,2020-08-07,331002647,,,
North America,United States,2020-08-08,331002647,,,
North America,United States,2020-08-09,331002647,,,
North America,United States,2020-08-10,331002647,,,
North America,United States,2020-08-11,331002647,,,
North America,United States,2020-08-12,331002647,,,
North America,United States,2020-08-13,331002647,,,
North America,United States,2020-08-14,331002647,,,
North America,United States,2020-08-15,331002647,,,
North America,United States,2020-08-16,331002647,,,
North America,United States,2020-08-17,331002647,,,
North America,United States,2020-08-18,331002647,,,
North America,United States,2020-08-19,331002647,,,
North America,United States,2020-08-20,331002647,,,
North America,United States,2020-08-21,331002647,,,
North America,United States,2020-08-22,331002647,,,
North America,United States,2020-08-23,331002647,,,
North America,United States,2020-08-24,331002647,,,
North America,United States,2020-08-25,331002647,,,
North America,United States,2020-08-26,331002647,,,
North America,United States,2020-08-27,331002647,,,
North America,United States,2020-08-28,331002647,,,
North America,United States,2020-08-29,331002647,,,
North America,United States,2020-08-30,331002647,,,
North America,United States,2020-08-31,331002647,,,
North America,United States,2020-09-01,331002647,,,
North America,United States,2020-09-02,331002647,,,
North America,United States,2020-09-03,331002647,,,
North America,United States,2020-09-04,331002647,,,
North America,United States,2020-09-05,331002647,,,
North America,United States,2020-09-06,331002647,,,
North America,United States,2020-09-07,331002647,,,
North America,United States,2020-09-08,331002647,,,
North America,United States,2020-09-09,331002647,,,
North America,United States,2020-09-10,331002647,,,
North America,United States,2020-09-11,331002647,,,
North America,United States,2020-09-12,331002647,,,
North America,United States,2020-09-13,331002647,,,
North America,United States,2020-09-14,331002647,,,
North America,United States,2020-09-15,331002647,,,
North America,United States,2020-09-16,331002647,,,
North America,United States,2020-09-17,331002647,,,
North America,United States,2020-09-18,331002647,,,
North America,United States,2020-09-19,331002647,,,
North America,United States,2020-09-20,331002647,,,
North America,United States,2020-09-21,331002647,,,
North America,United States,2020-09-22,331002647,,,
North America,United States,2020-09-23,331002647,,,
North America,United States,2020-09-24,331002647,,,
North America,United States,2020-09-25,331002647,,,
North America,United States,2020-09-26,331002647,,,
North America,United States,2020-09-27,331002647,,,
North America,United States,2020-09-28,331002647,,,
North America,United States,2020-09-29,331002647,,,
North America,United States,2020-09-30,331002647,,,
North America,United States,2020-10-01,331002647,,,
North America,United States,2020-10-02,331002647,,,
North America,United States,2020-10-03,331002647,,,
North America,United States,2020-10-04,331002647,,,
North America,United States,2020-10-05,331002647,,,
North America,United States,2020-10-06,331002647,,,
North America,United States,2020-10-07,331002647,,,
North America,United States,2020-10-08,331002647,,,
North America,United States,2020-10-09,331002647,,,
North America,United States,2020-10-10,331002647,,,
North America,United States,2020-10-11,331002647,,,
North America,United States,2020-10-12,331002647,,,
North America,United States,2020-10-13,331002647,,,
North America,United States,2020-10-14,331002647,,,
North America,United States,2020-10-15,331002647,,,
North America,United States,2020-10-16,331002647,,,
North America,United States,2020-10-17,331002647,,,
North America,United States,2020-10-18,331002647,,,
North America,United States,2020-10-19,331002647,,,
North America,United States,2020-10-20,331002647,,,
North America,United States,2020-10-21,331002647,,,
North America,United States,2020-10-22,331002647,,,
North America,United States,2020-10-23,331002647,,,
North America,United States,2020-10-24,331002647,,,
North America,United States,2020-10-25,331002647,,,
North America,United States,2020-10-26,331002647,,,
North America,United States,2020-10-27,331002647,,,
North America,United States,2020-10-28,331002647,,,
North America,United States,2020-10-29,331002647,,,
North America,United States,2020-10-30,331002647,,,
North America,United States,2020-10-31,331002647,,,
North America,United States,2020-11-01,331002647,,,
North America,United States,2020-11-02,331002647,,,
North America,United States,2020-11-03,331002647,,,
North America,United States,2020-11-04,331002647,,,
North America,United States,2020-11-05,331002647,,,
North America,United States,2020-11-06,331002647,,,
North America,United States,2020-11-07,331002647,,,
North America,United States,2020-11-08,331002647,,,
North America,United States,2020-11-09,331002647,,,
North America,United States,2020-11-10,331002647,,,
North America,United States,2020-11-11,331002647,,,
North America,United States,2020-11-12,331002647,,,
North America,United States,2020-11-13,331002647,,,
North America,United States,2020-11-14,331002647,,,
North America,United States,2020-11-15,331002647,,,
North America,United States,2020-11-16,331002647,,,
North America,United States,2020-11-17,331002647,,,
North America,United States,2020-11-18,331002647,,,
North America,United States,2020-11-19,331002647,,,
North America,United States,2020-11-20,331002647,,,
North America,United States,2020-11-21,331002647,,,
North America,United States,2020-11-22,331002647,,,
North America,United States,2020-11-23,331002647,,,
North America,United States,2020-11-24,331002647,,,
North America,United States,2020-11-25,331002647,,,
North America,United States,2020-11-26,331002647,,,
North America,United States,2020-11-27,331002647,,,
North America,United States,2020-11-28,331002647,,,
North America,United States,2020-11-29,331002647,,,
North America,United States,2020-11-30,331002647,,,
North America,United States,2020-12-01,331002647,,,
North America,United States,2020-12-02,331002647,,,
North America,United States,2020-12-03,331002647,,,
North America,United States,2020-12-04,331002647,,,
North America,United States,2020-12-05,331002647,,,
North America,United States,2020-12-06,331002647,,,
North America,United States,2020-12-07,331002647,,,
North America,United States,2020-12-08,331002647,,,
North America,United States,2020-12-09,331002647,,,
North America,United States,2020-12-10,331002647,,,
North America,United States,2020-12-11,331002647,,,
North America,United States,2020-12-12,331002647,,,
North America,United States,2020-12-13,331002647,,,
North America,United States,2020-12-14,331002647,,,
North America,United States,2020-12-15,331002647,,,
North America,United States,2020-12-16,331002647,,,
North America,United States,2020-12-17,331002647,,,
North America,United States,2020-12-18,331002647,,,
North America,United States,2020-12-19,331002647,,,
North America,United States,2020-12-20,331002647,,,
North America,United States,2020-12-21,331002647,57909,57909,0.01749502625578701
North America,United States,2020-12-22,331002647,,57909,0.01749502625578701
North America,United States,2020-12-23,331002647,,57909,0.01749502625578701
North America,United States,2020-12-24,331002647,,57909,0.01749502625578701
North America,United States,2020-12-25,331002647,,57909,0.01749502625578701
North America,United States,2020-12-26,331002647,,57909,0.01749502625578701
North America,United States,2020-12-27,331002647,,57909,0.01749502625578701
North America,United States,2020-12-28,331002647,,57909,0.01749502625578701
North America,United States,2020-12-29,331002647,,57909,0.01749502625578701
North America,United States,2020-12-30,331002647,,57909,0.01749502625578701
North America,United States,2020-12-31,331002647,,57909,0.01749502625578701
North America,United States,2021-01-01,331002647,,57909,0.01749502625578701
North America,United States,2021-01-02,331002647,,57909,0.01749502625578701
North America,United States,2021-01-03,331002647,,57909,0.01749502625578701
North America,United States,2021-01-04,331002647,,57909,0.01749502625578701
North America,United States,2021-01-05,331002647,273209,331118,0.10003484957025131
North America,United States,2021-01-06,331002647,470328,801446,0.24212676462372823
North America,United States,2021-01-07,331002647,612621,1414067,0.42720715765152173
North America,United States,2021-01-08,331002647,768813,2182880,0.6594750887294264
North America,United States,2021-01-09,331002647,,2182880,0.6594750887294264
North America,United States,2021-01-10,331002647,,2182880,0.6594750887294264
North America,United States,2021-01-11,331002647,,2182880,0.6594750887294264
North America,United States,2021-01-12,331002647,339816,2522696,0.76213771184736179
North America,United States,2021-01-13,331002647,951324,3474020,1.0495444769056486
North America,United States,2021-01-14,331002647,870529,4344549,1.3125420716046419
North America,United States,2021-01-15,331002647,1130189,5474738,1.6539861688779789
North America,United States,2021-01-16,331002647,,5474738,1.6539861688779789
North America,United States,2021-01-17,331002647,,5474738,1.6539861688779789
North America,United States,2021-01-18,331002647,,5474738,1.6539861688779789
North America,United States,2021-01-19,331002647,,5474738,1.6539861688779789
North America,United States,2021-01-20,331002647,817693,6292431,1.9010213534636777
North America,United States,2021-01-21,331002647,1021093,7313524,2.20950619769515
North America,United States,2021-01-22,331002647,1561585,8875109,2.6812803705464026
North America,United States,2021-01-23,331002647,1430031,10305140,3.1133104503541933
North America,United States,2021-01-24,331002647,1310665,11615805,3.5092785828990669
North America,United States,2021-01-25,331002647,885588,12501393,3.7768256880435156
North America,United States,2021-01-26,331002647,806751,13308144,4.0205551588836688
North America,United States,2021-01-27,331002647,1111640,14419784,4.35639537347869
North America,United States,2021-01-28,331002647,1541048,15960832,4.821965064225
North America,United States,2021-01-29,331002647,1690979,17651811,5.3328307673624131
North America,United States,2021-01-30,331002647,1693241,19345052,5.8443798487206662
North America,United States,2021-01-31,331002647,1545397,20890449,6.311263426240818
North America,United States,2021-02-01,331002647,1099103,21989552,6.643316057832009
North America,United States,2021-02-02,331002647,558458,22548010,6.812033137608112
North America,United States,2021-02-03,331002647,1097394,23645404,7.1435694591288259
North America,United States,2021-02-04,331002647,1325456,24970860,7.5440061359992692
North America,United States,2021-02-05,331002647,1615502,26586362,8.0320693024548522
North America,United States,2021-02-06,331002647,2218752,28805114,8.7023817667536658
North America,United States,2021-02-07,331002647,2172973,30978087,9.3588638280587535
North America,United States,2021-02-08,331002647,1206680,32184767,9.7234168039749846
North America,United States,2021-02-09,331002647,788573,32973340,9.9616544758326366
North America,United States,2021-02-10,331002647,1563780,34537120,10.434091785374754
North America,United States,2021-02-11,331002647,1620300,36157420,10.923604487066232
North America,United States,2021-02-12,331002647,2020288,38177708,11.533958518464656
North America,United States,2021-02-13,331002647,2231326,40409034,12.208069743925643
North America,United States,2021-02-14,331002647,2242472,42651506,12.885548314059253
North America,United States,2021-02-15,331002647,,42651506,12.885548314059253
North America,United States,2021-02-16,331002647,,42651506,12.885548314059253
North America,United States,2021-02-17,331002647,1061463,43712969,13.206229435379713
North America,United States,2021-02-18,331002647,1455940,45168909,13.64608694503884
North America,United States,2021-02-19,331002647,1847276,47016185,14.204171908027069
North America,United States,2021-02-20,331002647,1704457,48720642,14.719109481925081
North America,United States,2021-02-21,331002647,1801134,50521776,15.263254375122868
North America,United States,2021-02-22,331002647,1086840,51608616,15.59160220250444
North America,United States,2021-02-23,331002647,854609,52463225,15.849790167992223
North America,United States,2021-02-24,331002647,1432864,53896089,16.282676132194194
North America,United States,2021-02-25,331002647,1809170,55705259,16.829248800539048
North America,United States,2021-02-26,331002647,2179947,57885206,17.487837793635531
North America,United States,2021-02-27,331002647,2352116,60237322,18.198441174399431
North America,United States,2021-02-28,331002647,2429823,62667145,18.932520802469593
North America,United States,2021-03-01,331002647,1663984,64331129,19.435230981702691
North America,United States,2021-03-02,331002647,1731614,66062743,19.958373021711818
North America,United States,2021-03-03,331002647,1908873,67971616,20.535067201441443
North America,United States,2021-03-04,331002647,2032374,70003990,21.149072563156874
North America,United States,2021-03-05,331002647,2435246,72439236,21.884790546705204
North America,United States,2021-03-06,331002647,2904229,75343465,22.762194104145639
North America,United States,2021-03-07,331002647,2439427,77782892,23.499175219586689
North America,United States,2021-03-08,331002647,1738102,79520994,24.024277364766814
North America,United States,2021-03-09,331002647,1602746,81123740,24.508486785605676
North America,United States,2021-03-10,331002647,2028692,83152432,25.121379769509822
North America,United States,2021-03-11,331002647,2482603,85635035,25.871404889399567
North America,United States,2021-03-12,331002647,2924112,88559147,26.754815347443429
North America,United States,2021-03-13,331002647,4575496,93134643,28.137129368636138
North America,United States,2021-03-14,331002647,1356773,94491416,28.547027299150269
North America,United States,2021-03-15,331002647,2021586,96513002,29.157773472427849
North America,United States,2021-03-16,331002647,1655996,98168998,29.658070377908491
North America,United States,2021-03-17,331002647,2299771,100468769,30.352859685741425
North America,United States,2021-03-18,331002647,2692381,103161150,31.16626133808531
North America,United States,2021-03-19,331002647,2583810,105744960,31.946862346390841
North America,United States,2021-03-20,331002647,3127679,108872639,32.891772916849213
North America,United States,2021-03-21,331002647,3039915,111912554,33.810168895718832
North America,United States,2021-03-22,331002647,2028324,113940878,34.422950702264323
North America,United States,2021-03-23,331002647,1707293,115648171,34.938745066893681
North America,United States,2021-03-24,331002647,2256824,117904995,35.620559554014683
North America,United States,2021-03-25,331002647,2831442,120736437,36.475973257096037
North America,United States,2021-03-26,331002647,3379393,124115830,37.496929745096566
North America,United States,2021-03-27,331002647,3496047,127611877,38.553128851564743
North America,United States,2021-03-28,331002647,3281956,130893833,39.54464841485089
North America,United States,2021-03-29,331002647,2350144,133243977,40.254656029986371
North America,United States,2021-03-30,331002647,1789510,135033487,40.795289168790241
North America,United States,2021-03-31,331002647,2670947,137704434,41.602215344217477
North America,United States,2021-04-01,331002647,3358112,141062546,42.616742578496655
North America,United States,2021-04-02,331002647,3975059,145037605,43.81765714399257
North America,United States,2021-04-03,331002647,4081959,149119564,45.050867523727085
North America,United States,2021-04-04,331002647,3365324,152484888,46.067573592545926
North America,United States,2021-04-05,331002647,2134049,154618937,46.71229623127455
North America,United States,2021-04-06,331002647,1404280,156023217,47.136546614988248
North America,United States,2021-04-07,331002647,2884580,158907797,48.008013966123961
North America,United States,2021-04-08,331002647,3403061,162310858,49.036120850115132
North America,United States,2021-04-09,331002647,3958065,166268923,50.2319013176955
North America,United States,2021-04-10,331002647,4629928,170898851,51.630659920372182
North America,United States,2021-04-11,331002647,3579422,174478273,52.712047647159757
North America,United States,2021-04-12,331002647,2644914,177123187,53.51110893079958
North America,United States,2021-04-13,331002647,2590736,179713923,54.2938023695019
North America,United States,2021-04-14,331002647,2509055,182222978,55.051818966269472
North America,United States,2021-04-15,331002647,3525204,185748182,56.11682676362404
North America,United States,2021-04-16,331002647,3965883,189714065,57.314969145850966
North America,United States,2021-04-17,331002647,3588990,193303055,58.399247483963478
North America,United States,2021-04-18,331002647,3534901,196837956,59.467184865140979
North America,United States,2021-04-19,331002647,2174495,199012451,60.124126741500049
North America,United States,2021-04-20,331002647,1806929,200819380,60.6700223759842
North America,United States,2021-04-21,331002647,2563671,203383051,61.444539142915069
North America,United States,2021-04-22,331002647,2995734,206378785,62.349587494386412
North America,United States,2021-04-23,331002647,3374587,209753372,63.369092030251949
North America,United States,2021-04-24,331002647,3318230,213071602,64.37157041828732
North America,United States,2021-04-25,331002647,3020948,216092550,65.284236231500586
North America,United States,2021-04-26,331002647,2107046,218199596,65.920800929425809
North America,United States,2021-04-27,331002647,1639215,219838811,66.416028086929472
North America,United States,2021-04-28,331002647,2231745,222070556,67.090265897480876
North America,United States,2021-04-29,331002647,2721079,224791635,67.912337571125221
North America,United States,2021-04-30,331002647,2799184,227590819,68.758005732806112
South America,Uruguay,2020-03-13,3473727,,,
South America,Uruguay,2020-03-14,3473727,,,
South America,Uruguay,2020-03-15,3473727,,,
South America,Uruguay,2020-03-16,3473727,,,
South America,Uruguay,2020-03-17,3473727,,,
South America,Uruguay,2020-03-18,3473727,,,
South America,Uruguay,2020-03-19,3473727,,,
South America,Uruguay,2020-03-20,3473727,,,
South America,Uruguay,2020-03-21,3473727,,,
South America,Uruguay,2020-03-22,3473727,,,
South America,Uruguay,2020-03-23,3473727,,,
South America,Uruguay,2020-03-24,3473727,,,
South America,Uruguay,2020-03-25,3473727,,,
South America,Uruguay,2020-03-26,3473727,,,
South America,Uruguay,2020-03-27,3473727,,,
South America,Uruguay,2020-03-28,3473727,,,
South America,Uruguay,2020-03-29,3473727,,,
South America,Uruguay,2020-03-30,3473727,,,
South America,Uruguay,2020-03-31,3473727,,,
South America,Uruguay,2020-04-01,3473727,,,
South America,Uruguay,2020-04-02,3473727,,,
South America,Uruguay,2020-04-03,3473727,,,
South America,Uruguay,2020-04-04,3473727,,,
South America,Uruguay,2020-04-05,3473727,,,
South America,Uruguay,2020-04-06,3473727,,,
South America,Uruguay,2020-04-07,3473727,,,
South America,Uruguay,2020-04-08,3473727,,,
South America,Uruguay,2020-04-09,3473727,,,
South America,Uruguay,2020-04-10,3473727,,,
South America,Uruguay,2020-04-11,3473727,,,
South America,Uruguay,2020-04-12,3473727,,,
South America,Uruguay,2020-04-13,3473727,,,
South America,Uruguay,2020-04-14,3473727,,,
South America,Uruguay,2020-04-15,3473727,,,
South America,Uruguay,2020-04-16,3473727,,,
South America,Uruguay,2020-04-17,3473727,,,
South America,Uruguay,2020-04-18,3473727,,,
South America,Uruguay,2020-04-19,3473727,,,
South America,Uruguay,2020-04-20,3473727,,,
South America,Uruguay,2020-04-21,3473727,,,
South America,Uruguay,2020-04-22,3473727,,,
South America,Uruguay,2020-04-23,3473727,,,
South America,Uruguay,2020-04-24,3473727,,,
South America,Uruguay,2020-04-25,3473727,,,
South America,Uruguay,2020-04-26,3473727,,,
South America,Uruguay,2020-04-27,3473727,,,
South America,Uruguay,2020-04-28,3473727,,,
South America,Uruguay,2020-04-29,3473727,,,
South America,Uruguay,2020-04-30,3473727,,,
South America,Uruguay,2020-05-01,3473727,,,
South America,Uruguay,2020-05-02,3473727,,,
South America,Uruguay,2020-05-03,3473727,,,
South America,Uruguay,2020-05-04,3473727,,,
South America,Uruguay,2020-05-05,3473727,,,
South America,Uruguay,2020-05-06,3473727,,,
South America,Uruguay,2020-05-07,3473727,,,
South America,Uruguay,2020-05-08,3473727,,,
South America,Uruguay,2020-05-09,3473727,,,
South America,Uruguay,2020-05-10,3473727,,,
South America,Uruguay,2020-05-11,3473727,,,
South America,Uruguay,2020-05-12,3473727,,,
South America,Uruguay,2020-05-13,3473727,,,
South America,Uruguay,2020-05-14,3473727,,,
South America,Uruguay,2020-05-15,3473727,,,
South America,Uruguay,2020-05-16,3473727,,,
South America,Uruguay,2020-05-17,3473727,,,
South America,Uruguay,2020-05-18,3473727,,,
South America,Uruguay,2020-05-19,3473727,,,
South America,Uruguay,2020-05-20,3473727,,,
South America,Uruguay,2020-05-21,3473727,,,
South America,Uruguay,2020-05-22,3473727,,,
South America,Uruguay,2020-05-23,3473727,,,
South America,Uruguay,2020-05-24,3473727,,,
South America,Uruguay,2020-05-25,3473727,,,
South America,Uruguay,2020-05-26,3473727,,,
South America,Uruguay,2020-05-27,3473727,,,
South America,Uruguay,2020-05-28,3473727,,,
South America,Uruguay,2020-05-29,3473727,,,
South America,Uruguay,2020-05-30,3473727,,,
South America,Uruguay,2020-05-31,3473727,,,
South America,Uruguay,2020-06-01,3473727,,,
South America,Uruguay,2020-06-02,3473727,,,
South America,Uruguay,2020-06-03,3473727,,,
South America,Uruguay,2020-06-04,3473727,,,
South America,Uruguay,2020-06-05,3473727,,,
South America,Uruguay,2020-06-06,3473727,,,
South America,Uruguay,2020-06-07,3473727,,,
South America,Uruguay,2020-06-08,3473727,,,
South America,Uruguay,2020-06-09,3473727,,,
South America,Uruguay,2020-06-10,3473727,,,
South America,Uruguay,2020-06-11,3473727,,,
South America,Uruguay,2020-06-12,3473727,,,
South America,Uruguay,2020-06-13,3473727,,,
South America,Uruguay,2020-06-14,3473727,,,
South America,Uruguay,2020-06-15,3473727,,,
South America,Uruguay,2020-06-16,3473727,,,
South America,Uruguay,2020-06-17,3473727,,,
South America,Uruguay,2020-06-18,3473727,,,
South America,Uruguay,2020-06-19,3473727,,,
South America,Uruguay,2020-06-20,3473727,,,
South America,Uruguay,2020-06-21,3473727,,,
South America,Uruguay,2020-06-22,3473727,,,
South America,Uruguay,2020-06-23,3473727,,,
South America,Uruguay,2020-06-24,3473727,,,
South America,Uruguay,2020-06-25,3473727,,,
South America,Uruguay,2020-06-26,3473727,,,
South America,Uruguay,2020-06-27,3473727,,,
South America,Uruguay,2020-06-28,3473727,,,
South America,Uruguay,2020-06-29,3473727,,,
South America,Uruguay,2020-06-30,3473727,,,
South America,Uruguay,2020-07-01,3473727,,,
South America,Uruguay,2020-07-02,3473727,,,
South America,Uruguay,2020-07-03,3473727,,,
South America,Uruguay,2020-07-04,3473727,,,
South America,Uruguay,2020-07-05,3473727,,,
South America,Uruguay,2020-07-06,3473727,,,
South America,Uruguay,2020-07-07,3473727,,,
South America,Uruguay,2020-07-08,3473727,,,
South America,Uruguay,2020-07-09,3473727,,,
South America,Uruguay,2020-07-10,3473727,,,
South America,Uruguay,2020-07-11,3473727,,,
South America,Uruguay,2020-07-12,3473727,,,
South America,Uruguay,2020-07-13,3473727,,,
South America,Uruguay,2020-07-14,3473727,,,
South America,Uruguay,2020-07-15,3473727,,,
South America,Uruguay,2020-07-16,3473727,,,
South America,Uruguay,2020-07-17,3473727,,,
South America,Uruguay,2020-07-18,3473727,,,
South America,Uruguay,2020-07-19,3473727,,,
South America,Uruguay,2020-07-20,3473727,,,
South America,Uruguay,2020-07-21,3473727,,,
South America,Uruguay,2020-07-22,3473727,,,
South America,Uruguay,2020-07-23,3473727,,,
South America,Uruguay,2020-07-24,3473727,,,
South America,Uruguay,2020-07-25,3473727,,,
South America,Uruguay,2020-07-26,3473727,,,
South America,Uruguay,2020-07-27,3473727,,,
South America,Uruguay,2020-07-28,3473727,,,
South America,Uruguay,2020-07-29,3473727,,,
South America,Uruguay,2020-07-30,3473727,,,
South America,Uruguay,2020-07-31,3473727,,,
South America,Uruguay,2020-08-01,3473727,,,
South America,Uruguay,2020-08-02,3473727,,,
South America,Uruguay,2020-08-03,3473727,,,
South America,Uruguay,2020-08-04,3473727,,,
South America,Uruguay,2020-08-05,3473727,,,
South America,Uruguay,2020-08-06,3473727,,,
South America,Uruguay,2020-08-07,3473727,,,
South America,Uruguay,2020-08-08,3473727,,,
South America,Uruguay,2020-08-09,3473727,,,
South America,Uruguay,2020-08-10,3473727,,,
South America,Uruguay,2020-08-11,3473727,,,
South America,Uruguay,2020-08-12,3473727,,,
South America,Uruguay,2020-08-13,3473727,,,
South America,Uruguay,2020-08-14,3473727,,,
South America,Uruguay,2020-08-15,3473727,,,
South America,Uruguay,2020-08-16,3473727,,,
South America,Uruguay,2020-08-17,3473727,,,
South America,Uruguay,2020-08-18,3473727,,,
South America,Uruguay,2020-08-19,3473727,,,
South America,Uruguay,2020-08-20,3473727,,,
South America,Uruguay,2020-08-21,3473727,,,
South America,Uruguay,2020-08-22,3473727,,,
South America,Uruguay,2020-08-23,3473727,,,
South America,Uruguay,2020-08-24,3473727,,,
South America,Uruguay,2020-08-25,3473727,,,
South America,Uruguay,2020-08-26,3473727,,,
South America,Uruguay,2020-08-27,3473727,,,
South America,Uruguay,2020-08-28,3473727,,,
South America,Uruguay,2020-08-29,3473727,,,
South America,Uruguay,2020-08-30,3473727,,,
